Community	Subject	Time	Prevotella copri	Parabacteroides johnsonii	Bacteroides vulgatus	Bacteroides fragilis	Bacteroides ovatus	Bacteroides thetaiotaomicron	Bacteroides caccae	Bacteroides cellulosilyticus	Bacteroides uniformis	Desulfovibrio piger	Bifidobacterium longum	Bifidobacterium adolescentis	Bifidobacterium pseudocatenulatum	Collinsella aerofaciens	Eggerthella lenta	Faecalibacterium prausnitzii	Clostridium hiranonis	Anaerostipes caccae	Blautia hydrogenotrophica	Clostridium asparagiforme	Eubacterium rectale	Roseburia intestinalis	Coprococcus comes	Dorea longicatena	Dorea formicigenerans	Butyrate	Acetate	Lactate	Succinate
PC-PJ-BV-BO-BT-BY-BA-BP-EL-FP-CH-CG-DL	subject68	48	0.0779790201489658	0.0143536603460043	0.016837947713582	0	0.382304222677231	0.448137837918039	0	0.178730674500727	0	0	0	0.0208404106946794	0.0728724294489451	0	0.00510659070002077	0.000552063859461705	0.0509278910353423	0	0	0.0592088489272679	0	0	0	0.221929671503605	0	0.85651128	57.06243264	51.04263107	22.54862624
PC-PJ-BL-BA-BP-CA-EL-FP-CH-AC-ER-RI	subject69	16	1.53822325068871	0.0303078787878788	0	0	0	0	0	0	0	0	0.00767537190082644	0.193458732782369	0.0980085950413223	0.0212548760330579	0.00373928374655647	0.000196804407713499	0.0854131129476584	0.182634490358127	0	0	0.217075261707989	0.00157443526170799	0	0	0	36.7648784	52.49782444	15.84337908	12.87809368
PC-PJ-BL-BA-BP-CA-EL-FP-CH-AC-ER-RI	subject69	32	0.576387892982614	0.0224618803110831	0	0	0	0	0	0	0	0	0.00641768008888088	0.187316037594211	0.0872403387082245	0.065781220911029	0.0423165780860583	0.00080221001111011	0.426575173407801	0.632743146263099	0	0	0.177087859952557	0	0	0	0	52.3777972	32.01914648	1.6869169	15.7903282
PC-PJ-BL-BA-BP-CA-EL-FP-CH-AC-ER-RI	subject69	48	0.512467289481073	0.0190785154554968	0	0	0	0	0	0	0	0	0.010100390535263	0.185173826479822	0.0745796513260331	0.0432582382520356	0.0313214130739975	0.000204048293641678	0.0937601909283508	0.259243357071751	0	0	0.0996775914439595	0.000612144880925032	0	0	0	57.23525808	21.92447248	1.41084838	15.84177739
PC-PJ-BF-BY-DP-BA-CA-CG-RI-CC-DL	subject70	16	0.0295573706728899	0.0160637884091793	0	0.316456631660832	0	0	0	0.19587112666926	0	0.006211331518216	0	0.305961623233502	0	0.0142432257228057	0	0	0	0	0	0.0328772202774536	0	0.0022489303772851	0.0115659276546091	0.150678335278102	0	1.16103224	49.845905	47.32895446	9.30105359
PC-PJ-BF-BY-DP-BA-CA-CG-RI-CC-DL	subject70	32	0.0393997971481415	0.0234168605691785	0	0.316963934132808	0	0	0	0.157134568343178	0	0.00864193663862538	0	0.186498568104528	0	0.0117084302845892	0	0	0	0	0	0.0372625440009546	0	0.00232310124694231	0.0111508859853231	0.242438846130899	0	0.65336104	50.2016476	45.12414227	10.88909069
PC-PJ-BF-BY-DP-BA-CA-CG-RI-CC-DL	subject70	48	0.0546695620702135	0.0232966883821933	0	0.426898871999035	0	0	0	0.234002292194475	0	0.00610890939799735	0	0.144128845457836	0	0.0100434612136567	0	0	0	0	0	0.0709254735191217	0	0.00238143925684642	0.0218471166606346	0.148995264808783	0	0.81886664	48.73164936	46.20070636	13.84501951
PC-BO-BC-BU-DP-BL-CA-AC-BH-CG-RI-CC-DF	subject71	16	0.353223312569332	0	0	0	0.115742412606309	0	0.480049378502148	0	0.0772221748158261	0.0147176380237222	0.0127189464402537	0	0	0.0630496344966863	0	0	0	0.12301038200074	0.00127189464402537	0.0801293625735984	0	0.00236209005318998	0.107747646272435	0	0.69372767869841	23.90332376	32.30355932	28.1723843	10.42670019
PC-BO-BC-BU-DP-BL-CA-AC-BH-CG-RI-CC-DF	subject71	32	0.445349039151282	0	0	0	0.061581757088383	0	0.204775323743723	0	0.0415517046098086	0.00596639861063918	0.00703182693396761	0	0	0.0400601049571488	0	0	0	0.534418846981538	0.00106542832332843	0.0447479895797939	0	0.00042617132933137	0.0475181032204478	0	0.445135953486616	25.5111984	31.69792616	25.77871085	14.61425785
PC-BO-BC-BU-DP-BL-CA-AC-BH-CG-RI-CC-DF	subject71	48	0.211284125945996	0	0	0	0.0310255691550656	0	0.154662462238002	0	0.0299396742346383	0.00217178984085459	0.00465383537325983	0	0	0.0493306549565542	0	0	0	0.610428073125915	0.000465383537325983	0.0522780840262855	0	0.00124102276620262	0.0344383817621228	0	0.476707870067582	26.92785392	31.49835728	25.4783307	15.0392688
PC-PJ-BF-BO-BY-BU-AC-BH-RI-DL-DF	subject72	16	0.211014982980793	0.0208149161196207	0	0.348876094091904	0.120666180403598	0	0	0.124286165815706	0.0546014466326282	0	0	0	0	0	0	0	0	0.152491885485047	0.00120666180403598	0	0	0.00226249088256747	0	0.359585217602723	0.256113967906637	29.75742152	37.50445388	17.41829634	11.86131714
PC-PJ-BF-BO-BY-BU-AC-BH-RI-DL-DF	subject72	32	0.254934197375633	0.0133426830447819	0	0.248529709514137	0.0590636102782345	0	0	0.0946440983976529	0.0298876100203114	0	0	0	0	0	0	0	0	0.468950833413934	0.00124531708417964	0	0	0.00124531708417964	0	0.492611858013348	0.172565367379179	32.05792016	39.26244248	17.93265074	15.13697212
PC-PJ-BF-BO-BY-BU-AC-BH-RI-DL-DF	subject72	48	0.125911913591147	0.0106382070751663	0	0.232611542762964	0.0708155276943905	0	0	0.0793896050385543	0.0265161280828772	0	0	0	0	0	0	0	0	0.426004620636883	0.000158779210077109	0	0	0.0017465713108482	0	0.436960386132203	0.385833480487374	33.77785856	35.83016664	13.94135483	15.68195955
PJ-BV-BF-BO-BT-BC-BU-BA-CA-BH-ER-CC-DF	subject73	16	0	0.0105621726258256	0.0399015410308965	0.173521407424277	0.160444431792302	0.221135011007364	0.289369999240871	0	0.0474459500493434	0	0	0.127584339178623	0	0.00938859788962271	0	0	0	0	0.00117357473620284	0	0.290040613375845	0	0.00570022014727093	0	0.0943889394974569	5.05911544	46.6192814	42.27323729	21.10740802
PJ-BV-BF-BO-BT-BC-BU-BA-CA-BH-ER-CC-DF	subject73	32	0	0.0108130035810206	0.0416661071321993	0.125286668158759	0.105679088331841	0.19448989107729	0.230533236347359	0	0.0331598776484631	0	0	0.0631479409131603	0	0.007352842435094	0	0	0	0	0.000720866905401373	0	0.30982859594151	0	0.0144173381080275	0	0.151237876753208	6.53377384	39.69249348	36.8475515	20.60186987
PJ-BV-BF-BO-BT-BC-BU-BA-CA-BH-ER-CC-DF	subject73	48	0	0.0105491035742834	0.013803614251456	0.15666541052872	0.0993186879068174	0.270236610711431	0.287743633664497	0	0.0212104316546763	0	0	0.036921862509992	0	0.00303006166495375	0	0	0	0	0.00168336759164097	0	0.264064262875414	0	0.00695791937878269	0	0.137699468996232	6.32236	38.66541428	40.59716317	27.24842511
PC-PJ-BV-BO-BC-BU-BL-BA-CA-FP-CH-BH-CG-CC	subject74	16	0.136739506494258	0.0174871127310596	0.0279308050565536	0	0.252713066620382	0	0.511255170817785	0	0.0794206369868958	0	0.0349742254621192	0.230611299140849	0	0.00825780323411149	0	0.000485753131418323	0.0558616101131071	0	0.00170013595996413	0.0280522433394081	0	0	0.012751019699731	0	0	0.92661464	52.14866164	39.40872032	19.5083776
PC-PJ-BV-BO-BC-BU-BL-BA-CA-FP-CH-BH-CG-CC	subject74	32	0.239417323896191	0.0263430738119312	0.0697105830805528	0	0.313787226154365	0	0.707678901247051	0	0.0991001348163128	0	0.0195332996292551	0.159133670374115	0	0.0150531850353893	0	0.000537613751263903	0.0672017189079879	0	0.0051969329288844	0.0338696663296259	0	0	0.01469477586788	0	0	1.18714288	52.10517192	35.44178056	21.84234313
PC-PJ-BV-BO-BC-BU-BL-BA-CA-FP-CH-BH-CG-CC	subject74	48	0.114279902404255	0.0121050524988349	0.012207637689503	0	0.285186830057296	0	0.49794851550292	0	0.051190010143378	0	0.00892491158812402	0.0312884831537681	0	0.00123102228801711	0	0.00123102228801711	0.171625023987718	0	0.00287238533870658	0.0441116319872797	0	0	0.0126179784521753	0	0	1.20981376	51.02649448	35.52887281	26.93149629
PC-PJ-BC-BU-BL-BP-CA-EL-FP-AC-CG-DL	subject75	16	0.313967956366116	0.0306885972387933	0	0	0	0	0.682427845008806	0	0.132000312482245	0	0.0291148230214192	0	0.251016987671155	0.0723936139992046	0.00668854042383956	0.000393443554343503	0	0.129442929379013	0	0.0692460655644566	0	0	0	0.588394835520709	0	30.82193088	37.27491736	20.19225963	10.20525416
PC-PJ-BC-BU-BL-BP-CA-EL-FP-AC-CG-DL	subject75	32	0.0819928969359331	0.0298383936861653	0	0	0	0	0.439552135561746	0	0.100547864438254	0	0.00727154131847725	0	0.154206824512535	0.201095728876509	0.0077730269266481	0.00100297121634169	0	0.396925858867224	0	0.0275817084493965	0	0	0	0.352544382544104	0	36.6179732	38.15057448	15.55068605	10.75713692
PC-PJ-BC-BU-BL-BP-CA-EL-FP-AC-CG-DL	subject75	48	0.0680144293499117	0.0143188272315604	0	0	0	0	0.301020799754394	0	0.053370174226725	0	0.00433903855501829	0	0.0620482513367616	0.114225189960857	0.0235392841609742	0.000867807711003658	0	0.568522526671272	0	0.018983293678205	0	0	0	0.1838667587689	0	46.71522808	30.13028684	2.86204456	12.07901202
PJ-BF-BO-BU-BA-CA-EL-CH-BH-CG-RI-CC-DL	subject76	16	0	0.00831832833166611	0	0.29446882294098	0.27554462598644	0	0	0	0.089837945981994	0	0	0.123111259308658	0	0.00717455818606202	0.00103979104145826	0	0.14276330999222	0	0.000831832833166611	0.0234992775369568	0	0.00207958208291653	0.0120615760809159	0.264106924530399	0	0.77578496	51.67441172	41.59730497	11.4268171
PJ-BF-BO-BU-BA-CA-EL-CH-BH-CG-RI-CC-DL	subject76	32	0	0.0154648528440877	0	0.362598248723027	0.31214979672678	0	0	0	0.0933896938740053	0	0	0.128673581430904	0	0.00870836373744744	0.000750721011848917	0	0.118313631467389	0	0.00120115361895827	0.0337824455332013	0	0.00315302824976545	0.0120115361895827	0.348334549497898	0	1.36226112	56.40909396	49.73110897	14.89064032
PJ-BF-BO-BU-BA-CA-EL-CH-BH-CG-RI-CC-DL	subject76	48	0	0.0155023016069903	0	0.353844703547507	0.358700846219576	0	0	0	0.065651313432013	0	0	0.0514564348521183	0	0.00616356569916481	0.00326855756773891	0	0.0782586069075774	0	0.00158758510433033	0.049868849747788	0	0.00252145869511288	0.0116734198847818	0.126353096832879	0	1.49397064	52.6615472	46.31993092	19.4234018
PC-BF-BT-DP-BL-CA-CH-AC-CG-ER-DF	subject77	16	0.444591302367942	0	0	0.368801912568306	0	0.333741860200364	0	0	0	0.00626605191256831	0.00701201047358834	0	0	0.019842497723133	0	0	0.0720595969945355	0.0775796903460838	0	0.0368503529143898	0.230501195355191	0	0	0	0.148744137067395	20.77778496	28.55026804	24.6828325	15.63046135
PC-BF-BT-DP-BL-CA-CH-AC-CG-ER-DF	subject77	32	0.548205629697806	0	0	0.214774121797822	0	0.190957585519251	0	0	0	0.00255177174413254	0.00255177174413254	0	0	0.0133968016566958	0	0	0.192871414327351	0.311954095720202	0	0.0267936033133916	0.166928401595337	0	0	0	0.176072250345145	21.11050728	47.81343236	26.0900355	28.98548277
PC-BF-BT-DP-BL-CA-CH-AC-CG-ER-DF	subject77	48	0.291411563592159	0	0	0.157924682165831	0	0.206800283644836	0	0	0	0.00245606037582941	0.000736818112748822	0	0	0.00577174188319911	0	0	0.219326191561566	0.424652838980905	0	0.0244378007395026	0.138276199159196	0	0	0	0.144293547079978	20.92626112	41.63440916	28.81644772	29.20006363
PC-PJ-BV-BF-BY-BA-BP-CA-EL-BH-CG-ER-DL	subject78	16	0.049531293287999	0.0259836292658355	0.0714549804810477	0.455931494773958	0	0	0	0.275670066742224	0	0	0	0.364176803928976	0.0891157284976703	0.0219236871930487	0.00243596524367208	0	0	0	0.00121798262183604	0.0479073164588843	0.26775317970029	0	0	0.475419216723334	0	3.32879936	57.43033408	47.80884667	13.42747316
PC-PJ-BV-BF-BY-BA-BP-CA-EL-BH-CG-ER-DL	subject78	32	0.0309030440536963	0.0246198525241066	0.0473162790697674	0.257867309510304	0	0	0	0.177981017205521	0	0	0	0.0696280204197391	0.0665505388542258	0.00679610512384194	0.00307748156551333	0	0	0	0.00102582718850444	0.0311595008508225	0.301721421818869	0	0	0.110661107959917	0	5.72055968	60.73190436	58.21294065	16.56941755
PC-PJ-BV-BF-BY-BA-BP-CA-EL-BH-CG-ER-DL	subject78	48	0.0293683214263907	0.0222630823716187	0.0351472491909385	0.297567411613849	0	0	0	0.223672925444221	0	0	0	0.024631495389876	0.0462314221163827	0.00293683214263907	0.00416840691213287	0	0	0	0.000852628686572632	0.0582629602491299	0.26876750931184	0	0	0.0204630884777432	0	5.38280328	59.30790956	58.45139348	21.42695322
PC-PJ-BO-BT-BC-BY-FP-CH-AC-ER-RI-DL-DF	subject79	16	0.142757394426398	0.0114329515016812	0	0	0.15758933150966	0.195287171596284	0.282888299994301	0.0950170969396478	0	0	0	0	0	0	0	0.00169949279079045	0.0179219239756084	0.0644262267054197	0	0	0.284278794095857	0.00185399213540776	0	0.458708554168804	0.0928541061150054	25.8909152	53.29104888	19.7572139	20.45407456
PC-PJ-BO-BT-BC-BY-FP-CH-AC-ER-RI-DL-DF	subject79	32	0.137903385664447	0.00754004123057406	0	0	0.119846971138598	0.136316008563273	0.211517998731367	0.080162543609261	0	0	0	0	0	0	0	0.000595266412940057	0.0285727878211227	0.289497898826514	0	0	0.219256462099588	0.000992110688233429	0	0.329579170631145	0.106155843640977	24.638498	40.8244082	19.71871152	23.03363297
PC-PJ-BO-BT-BC-BY-FP-CH-AC-ER-RI-DL-DF	subject79	48	0.0980182453536197	0.0113932646813248	0	0	0.15299526857779	0.217737947243096	0.246311531681974	0.090603581037202	0	0	0	0	0	0	0	0.00144676376905712	0.0768593252311593	0.483399944336209	0	0	0.270002288400285	0.00108507282679284	0	0.162580078547794	0.13690002164703	23.27425064	39.4122334	21.3600081	27.84103895
BF-BO-BC-BY-BU-DP-BA-BP-FP-CH-AC-BH-ER-RI-CC-DL-DF	subject80	16	0	0	0	0.181957791269153	0.142948135299219	0	0.305270193697601	0.0849572708875398	0.0564200057820179	0.00641433940445215	0	0.099487713211911	0.0782811217114773	0	0	0.00117814397224631	0.0365224631396357	0.024217403873952	0.000392714657415438	0	0.245839375542064	0.00104723908644117	0.00706886383347788	0.122526973113617	0.113494535993062	18.43948984	47.82123356	33.29885859	11.57292722
BF-BO-BC-BY-BU-DP-BA-BP-FP-CH-AC-BH-ER-RI-CC-DL-DF	subject80	32	0	0	0	0.146911523666165	0.118385014216424	0	0.232918949657133	0.0658962368289012	0.0359434019066734	0.00271001839772537	0	0.0393665830406423	0.0939948486368958	0	0	0.00213948820873056	0.0504919217260411	0.194693426994481	0.000570530188994815	0	0.175438033115906	0.000142632547248704	0.00456424151195852	0.171159056698445	0.0848663656129788	19.00495368	51.6038936	37.45366162	13.58038059
BF-BO-BC-BY-BU-DP-BA-BP-FP-CH-AC-BH-ER-RI-CC-DL-DF	subject80	48	0	0	0	0.123324109607487	0.115932875513364	0	0.193267084090756	0.0724067191813102	0.026553692856662	0.00205312058170067	0	0.00971810408671649	0.0260061940348751	0	0	0.000273749410893422	0.0780185821046253	0.363812967077358	0.000136874705446711	0	0.143855315424493	0.00109499764357369	0.00465373998518818	0.104572274961287	0.0895160573621491	19.23476936	46.16162676	36.94247556	14.64552623
PJ-BV-BO-BU-CA-CH-AC-BH-CG-RI-DL-DF	subject81	16	0	0.0230615029967727	0.0608288919625019	0	0.575367788535423	0	0	0	0.12683826648225	0	0	0	0	0.0203877055478715	0	0	0.0843917319809436	0.259525464883971	0.000668449362225296	0.0310828953434763	0	0.00284090978945751	0	0.374498755186722	0.250167173812817	24.48061944	63.8479558	16.80059618	15.47527684
PJ-BV-BO-BU-CA-CH-AC-BH-CG-RI-DL-DF	subject81	32	0	0.0175810904071774	0.0242078090991134	0	0.303882385730212	0	0	0	0.0764101236927324	0	0	0	0	0.0316459627329193	0	0	0.0526080320645538	0.489700987418379	0.000811434941869724	0.0212325476455911	0	0.00148763072676116	0	0.350539894887721	0.326737803259542	28.39006144	45.17825004	13.6192786	16.29883334
PJ-BV-BO-BU-CA-CH-AC-BH-CG-RI-DL-DF	subject81	48	0	0.00884224291755274	0.0102121678766102	0	0.382333602209675	0	0	0	0.055295152892865	0	0	0	0	0.00884224291755274	0	0	0.142596734374618	0.322430519909071	0.000747231795849527	0.0212961061817115	0	0.00211715675490699	0	0.405248710615727	0.337001539928137	26.10283712	40.87415464	17.25856229	19.61366993
PC-BF-BO-BC-BY-DP-BL-BA-BP-CA-EL-AC-BH-CG-RI-CC-DL	subject82	16	0.0737980535279805	0	0	0.251892335766423	0.0755551500405515	0	0.288540348742903	0.0843406326034063	0	0.00401622060016221	0.0141822789943228	0.150984793187348	0.105802311435523	0.0107935928629359	0.00175709651257097	0	0	0.0313767234387672	0.000376520681265207	0.0209596512570965	0	0.00175709651257097	0.0116721411192214	0.315398824006488	0	16.2465348	45.67505252	40.57114494	11.56155313
PC-BF-BO-BC-BY-DP-BL-BA-BP-CA-EL-AC-BH-CG-RI-CC-DL	subject82	32	0.0949011928242697	0	0	0.223847656616887	0.0615651983344291	0	0.263708994708995	0.0868154409692871	0	0.00283710591402899	0.00354638239253624	0.095610469302777	0.173489026642873	0.0136181083873392	0.00184411884411884	0	0	0.139443755674525	0.00014185529570145	0.0195760308068	0	0.0014185529570145	0.00851131774208697	0.318890704736859	0	15.5104028	47.11692704	44.17931657	11.92693022
PC-BF-BO-BC-BY-DP-BL-BA-BP-CA-EL-AC-BH-CG-RI-CC-DL	subject82	48	0.0441370108439415	0	0	0.226801037246582	0.0575921735030646	0	0.235873078736445	0.0721685997171146	0	0.00214059405940594	0.00234446016030174	0.0431176803394625	0.07481885902876	0.00244639321074965	0.00122319660537482	0	0	0.437802451673739	0.00050966525223951	0.0244639321074965	0	0.00112126355492692	0.0131493635077794	0.200808109382367	0	20.68401208	43.32903468	39.29952018	13.59232395
PJ-BO-BT-BC-CA-EL-FP-AC-BH-ER-RI	subject83	16	0	0.0430919767748746	0	0	0.143868830826075	0.657367247294801	0.474870150435471	0	0	0	0	0	0	0.112794536817102	0.00995750857746107	0.00137344945896015	0	0.251512932172077	0.000858405911850092	0	0.4661144101346	0.00429202955925046	0	0	0	32.55875856	4.33959844	17.4506698	19.94146766
PJ-BO-BT-BC-CA-EL-FP-AC-BH-ER-RI	subject83	32	0	0.0336847624922887	0	0	0.0878298992391528	0.676938967715402	0.308901747892248	0	0	0	0	0	0	0.179153033107135	0.0543946535060662	0.00124758379601069	0	0.458611803413531	0.00224565083281925	0	0.217079580505861	0.00199613407361711	0	0	0	42.33500032	8.59106332	11.44120067	29.89976432
PJ-BO-BT-BC-CA-EL-FP-AC-BH-ER-RI	subject83	48	0	0.0226827865989629	0	0	0.0431792805136885	0.735004271782058	0.184058515354235	0	0	0	0	0	0	0.0799363262674297	0.0927807957873243	0.0010931463421187	0	0.365657451438704	0.0010931463421187	0	0.168617823271809	0.000409929878294511	0	0	0	44.88809064	8.75462848	3.79370718	28.27884905
PJ-BO-BT-BC-BY-BU-BL-BP-FP-AC-BH-CG-RI-DF	subject84	16	0	0.0243387665938498	0	0	0.135374446871674	0.456709796672828	0.413759032095446	0.144282753598835	0.0539270710804907	0	0.0119307679381617	0	0.153986444855206	0	0	0.00302246121100095	0	0.193278440598219	0.000477230717526466	0.0373830728729065	0	0.00206799977594802	0	0	0.260727048675293	26.39078416	27.39044236	18.96005362	15.10007136
PJ-BO-BT-BC-BY-BU-BL-BP-FP-AC-BH-CG-RI-DF	subject84	32	0	0.0188505472636816	0	0	0.0837186069651741	0.367955290215589	0.298097379767828	0.118462752902156	0.0352985737976783	0	0.00794679933665008	0	0.101645107794362	0	0	0.00203290215588723	0	0.47440543946932	0.000369618573797678	0.0301239137645108	0	0.00203290215588723	0	0	0.316208689883914	29.4261592	35.39487544	28.0810812	17.66094188
PJ-BO-BT-BC-BY-BU-BL-BP-FP-AC-BH-CG-RI-DF	subject84	48	0	0.0153908612029891	0	0	0.0509664584098983	0.337085091265466	0.218499767242435	0.105212936420434	0.0180401078035036	0	0.00428925640083303	0	0.0672404018130589	0	0	0.00189231900036751	0	0.639982285924293	0.000252309200049002	0.0286370942055617	0	0.00201847360039201	0	0	0.226573661644003	29.7564988	32.32122628	28.79842083	19.27613052
PC-PJ-BC-BY-DP-BL-CA-FP-CH-BH-ER-RI	subject85	16	0.21848385818974	0.0284709843533373	0	0.0211675579322638	0	0	0.6660972469796	0.203877005347594	0	0.00953159041394335	0.0149782135076253	0.0143592790651614	0	0.0455535749653397	0	0.000866508219449396	0.0266141810259457	0	0.000742721330956625	0	0.175034660328778	0.0029708853238265	0	0.021043771043771	0	2.78475664	33.8350058	35.83376432	18.75250014
PC-PJ-BC-BY-DP-BL-CA-FP-CH-BH-ER-RI	subject85	32	0.290329720404908	0.0212814503791947	0	0	0	0	0.582773492171988	0.183640594993978	0	0.00436903948182144	0.0150802330501579	0	0	0.0236773752563226	0	0.000281873514956222	0.111058164892751	0	0.000563747029912443	0	0.207458907007779	0.00239592487712788	0	0	0	4.93777776	46.00174156	47.49220559	27.69643683
PC-PJ-BC-BY-DP-BL-CA-FP-CH-BH-ER-RI	subject85	48	0.134139319304418	0.0156045740577847	0	0	0	0	0.64929032185308	0.176751810000677	0	0.00320093826826353	0.00780228702889235	0	0	0.00850249227507499	0	0.000800234567065882	0.262276879355843	0	0.000800234567065882	0	0.216663509033087	0.00220064505943117	0	0	0	6.29530912	43.38830804	48.25970442	28.9004655
BF-BU-BL-BA-EL-FP-CH-BH-CG-RI-DL	subject86	16	0	0	0	0.492494533454252	0	0	0	0	0.129270581418783	0	0.0186782799274486	0.269410444377267	0	0	0.00105527005239823	0.000738689036678759	0.086848725312374	0	0.000844216041918581	0.0239546301894397	0	0.00179395908907698	0	0.370399788391778	0	0.73895208	61.07631552	46.44864195	8.97862434
BF-BU-BL-BA-EL-FP-CH-BH-CG-RI-DL	subject86	32	0	0	0	0.405750339458677	0	0	0	0	0.0897578226366132	0	0.0112452852961588	0.146188708850065	0	0	0.000715609064301017	0.0006133791979723	0.0913935004978727	0	0.0006133791979723	0.0274998340424248	0	0.00173790772758818	0	0.35371533749736	0	0.89013216	61.04556776	51.84108985	10.94157663
BF-BU-BL-BA-EL-FP-CH-BH-CG-RI-DL	subject86	48	0	0	0	0.450987147688839	0	0	0	0	0.100219366153075	0	0.0100886383565076	0.0942995866215708	0	0	0.00183429788300138	0.000917148941500689	0.104971865213579	0	0.00100052611800075	0.0429392458975323	0	0.0020010522360015	0	0.299657572341225	0	1.15073048	60.35695032	52.55592152	13.9979571
PC-PJ-BO-BC-BY-BU-DP-BL-CA-EL-CH-AC-BH-CG-DL-DF	subject87	16	0.229101665629967	0.0173062409288824	0	0	0.28253125071993	0	0.466444398368927	0.150124772502131	0.0689502614785634	0.00576874697629415	0.00618080033174373	0	0	0.0315907572511346	0.00109880894786555	0	0.04601262469187	0.0829600755638491	0.00068675559241597	0.0259593613933237	0	0	0	0.408207524132052	0.1642719377059	18.32808016	44.60725736	31.59869173	16.99707504
PC-PJ-BO-BC-BY-BU-DP-BL-CA-EL-CH-AC-BH-CG-DL-DF	subject87	32	0.316889172245245	0.0115864413983636	0	0	0.155065207381433	0	0.283867814259909	0.106209046151666	0.0399732228243545	0.00386214713278787	0.00675875748237878	0	0	0.0158348032444303	0.000772429426557574	0	0.0509803421527999	0.361303864272305	0.000579322069918181	0.0212418092303333	0	0	0	0.296612899798109	0.145602946906103	17.86774216	40.31179844	33.33293865	21.18205025
PC-PJ-BO-BC-BY-BU-DP-BL-CA-EL-CH-AC-BH-CG-DL-DF	subject87	48	0.12488091969801	0.00989155799588195	0	0	0.163622855181881	0	0.246739418897278	0.111005261953786	0.0273391672386182	0.00164859299931366	0.005632692747655	0	0	0.0151121024937085	0.00315980324868451	0	0.0522054449782658	0.419566918325326	0.000137382749942805	0.0193709677419355	0	0	0	0.212393731411576	0.188626515671471	17.72923488	40.8933582	34.15222908	22.5673933
PC-PJ-BV-BF-BO-BU-CA-CH-AC-BH-CG	subject88	16	0.909258877849493	0.0264944520994996	0.119033045664418	0.416807648608794	0.534304784006575	0	0	0	0.108473662581285	0	0	0	0	0.0777554572485314	0	0	0.0635482872821331	0.309485918727488	0.000767955133318829	0.0771794908985423	0	0	0	0	0	31.1674136	54.32102792	5.92075406	29.06237192
PC-PJ-BV-BF-BO-BU-CA-CH-AC-BH-CG	subject88	32	0.565465166884269	0.0141068260185464	0.0168884536841753	0.243591108432928	0.314721301596867	0	0	0	0.0659643132134847	0	0	0	0	0.0441086672692578	0	0	0.10113203441465	0.564670416122661	0.000993438452010311	0.0445060426500619	0	0	0	0	0	30.28419536	36.38981212	4.80755001	33.79176906
PC-PJ-BV-BF-BO-BU-CA-CH-AC-BH-CG	subject88	48	0.312227034794211	0.0165071675390879	0.0110718806664614	0.217008861062643	0.311019193266961	0	0	0	0.068846967053269	0	0	0	0	0.124608984227993	0	0	0.162655992336378	0.697125868144651	0.00140914844845872	0.0384496219508023	0	0	0	0	0	31.47399024	34.29651376	3.5598733	35.95499883
PJ-BV-BT-BC-BY-BU-DP-BA-BP-CH-AC-CG-CC-DF	subject89	16	0	0.0110594834808582	0.0354249080246239	0	0	0.256268968783011	0.430110224747751	0.132195388482133	0.0618639857210505	0.003801697446545	0	0.11837103413106	0.0953880450224019	0	0	0	0.0864022146942046	0.0941784140166831	0	0.0222917713911048	0	0	0.0171076385094525	0	0.214623101300404	17.28264424	46.76294956	30.20198432	16.65118885
PJ-BV-BT-BC-BY-BU-DP-BA-BP-CH-AC-CG-CC-DF	subject89	32	0	0.00988308552547973	0.0324729952980048	0	0	0.226322658533486	0.322470962002796	0.111255305629686	0.0516744186046512	0.00352967340195705	0	0.0392499682297624	0.0865475918159868	0	0	0	0.0594397000889567	0.350002414538061	0	0.0189190494344898	0	0	0.0159541237768459	0	0.153187825644936	17.74807472	49.65010276	35.91787744	16.4153565
PJ-BV-BT-BC-BY-BU-DP-BA-BP-CH-AC-CG-CC-DF	subject89	48	0	0.0063160328470063	0.0068902176512796	0	0	0.202495840973717	0.247377953174413	0.0794288979244731	0.027847963007255	0.00153115947806213	0	0.0152158973132424	0.0364607350713545	0	0	0	0.111104759626884	0.293886922320551	0	0.0231587871056898	0	0	0.0115793935528449	0	0.136847378351803	18.58256984	47.33127092	38.57684557	21.42564126
PC-BT-BC-BY-DP-BL-BA-CA-FP-CH-BH-CG-ER-RI	subject90	16	0.0912574630210668	0	0	0	0	0.278388525324966	0.44374089347079	0.144520573733752	0	0.00272233676975945	0.0344434782608696	0.125819303750187	0	0.00923227252353205	0	0.000710174809502465	0.0397697893321381	0	0.000710174809502465	0.0306558792768564	0.115521769012401	0.00201216196025698	0	0	0	2.27596416	48.74062468	44.43387822	15.03969481
PC-BT-BC-BY-DP-BL-BA-CA-FP-CH-BH-CG-ER-RI	subject90	32	0.07778434678356	0	0	0	0	0.278028436551647	0.368535873515417	0.120001873290622	0	0.00462657824734929	0.0177834101382488	0.0887724701210146	0	0.0131568318908996	0	0.000144580570229665	0.120869356712	0	0.00130122513206699	0.0260245026413398	0.167713461466412	0.00115664456183732	0	0	0	5.6942096	46.20421816	46.09798759	18.09723267
